SNO,Author,Title,Year,Department,Course,
22081,"SENTHIL, KUMAR G.",APPLIED PHYSICS /,2008,H&amp;S MAT,H&S,
22315,"CHAKRABARTI, ABHIJIT",BASIC ELECTRICAL ENGINEERING /,2003,H&amp;S MAT,H&S,
21291,"MADHU SAHU, K.B.",BASIC ELECTRICAL ENGINEERING /,2007,H&amp;S MAT,H&S,
22186,"SHAH, PARESH",BASIC FINANCIAL ACCOUNTING FOR MANAGEMENT /,2006,H&amp;S MAT,CSE,
22760,,BASICS AND LOSS OF CHESS,2005,H&amp;S MAT,H&S,
22636,"GUPTA, S.L.",BRAND MANAGEMENT /,2005,H&amp;S MAT,GENERAL,
22078,TECH,BUILD YOUR OWN HIGH-END-AUDIO EQUIPMENT /,2006,H&amp;S MAT,H&S,
22161,"DEBASISH, SATYA SWAROOP",BUSINESS COMMUNICATION /,1998,H&amp;S MAT,ECE,
22183,"KAUL, ASHA",BUSINESS COMMUNICATION /,2005,H&amp;S MAT,CSE,
22192,"RAMAN, MEENAKSHI",BUSINESS COMMUNICATION /,2006,H&amp;S MAT,CSE,
22322,"SRINIVASA KRISHNA, K.",BUSINESS COMMUNICATION AND SOFT SKILLS /,1996,H&amp;S MAT,GENERAL,
21322,"MITTAL, VIVEK",BUSINESS ENVIRONMENT /,2006,H&amp;S MAT,H&S,
22163,"SALEEM, SHAIKH",BUSINESS ENVIRONMENT /,2002,H&amp;S MAT,H&S,
21316,"GULSHAN, S.S.",BUSINESS LAW AND REGULATION /,2010,H&amp;S MAT,H&S,
21786,"BULCHANDANI, K.B.",BUSINESS LAWS FOR MANAGEMENT /,2006,H&amp;S MAT,H&S,
22666,"SUBBA RAO, P.",BUSINESS POLICY AND STRATEGIC MANAGEMENT /,2003,H&amp;S MAT,H&S,
22167,"BRYMAN, ALAN",BUSINESS RESEARCH METHODS /,2002,H&amp;S MAT,CSE,
22339,"ZIKMUND, WILLIAM G.",BUSINESS RESEARCH METHODS /,2006,H&amp;S MAT,H&S,
22219,"VENKATESWARLU, B.N.",C & DATA STRUCTURES /,1999,H&amp;S MAT,DH&S,
22083,"RAMESH BABU, V.",C PROGRAMMING & DATA STRUCTURES /,2011,H&amp;S MAT,H&S,
21902,"BALUJA, G.S.",C PROGRAMMING AND DATA STRUCTURES A PRACTICAL APPROACH /,2002,H&amp;S MAT,MCA,
22177,"MISRA, S.K.",CASES IN THE ENVIRONMENT OF BUSINESS /,2004,H&amp;S MAT,CSE,
22601,"NANDESHWAR, R.L.",CHANGE AND KNOWLEDGE MANAGEMENT /,2007,H&amp;S MAT,H&S,
22749,"MCMURRY, FAY",CHEMISTRY /,2004,H&amp;S MAT,MCA,
22776,"GOPALSA, RATNAM",CHESS BOOK FOR BEGINNERS /,,H&amp;S MAT,GENERAL,
22751,"LONGMAN, ORENT",CLARK TABLES SCIENCE DATA BOOK /,2010,H&amp;S MAT,H&S,
21871,"WESTE, NEIL H.E.",CMOS VLSI DESIGN :,2001,H&amp;S MAT,H&S,
21371,"YEO, KAIT SENG",CMOS/BiCMOS ULSI :,2000,H&amp;S MAT,H&S,
22143,"RAYUDU, C.S.",COMMUNICATION /,2010,H&amp;S MAT,H&S,
22052,"SADASIVAM, SUDHA G.",COMPILER DESIGN /,2006,H&amp;S MAT,H&S,
21307,PACHGHARE,COMPUTER GRAPHICS /,2009,H&amp;S MAT,H&S,
21312,"MANOJ, KUMAR",COMPUTER ORGANIZATION /,2001,H&amp;S MAT,H&S,
21296,"RAJARAO, M.V.L.N.",COMPUTER ORGANIZATION /,2004,H&amp;S MAT,H&S,
22082,"RAMESH BABU, V.",COMPUTER PROGRAMMING LABARATORY /,2011,H&amp;S MAT,H&S,
22778,"BANSAL, RASHMI",CONNECT THE D.TS /,2004,H&amp;S MAT,GENERAL,
21826,"LOUDON, DAVID L.",CONSUMER BEHAVIOUR /,2014,H&amp;S MAT,H&S,
21802,"EHRHARDT, MICHAEL C.",CORPORATE FINANCE :,2015,H&amp;S MAT,DH&S,
22586,"PANDIKUMAR, M.P.",COST AND MANAGEMENT ACCOUNTING /,2008,H&amp;S MAT,H&S,
22385,"JAI SINHA, B.P.",CULTURE AND ORGANIZATIONAL BEHAVIOUR /,2001,H&amp;S MAT,H&S,
21277,"GILL, P.S.",DATA BASE MANAGEMENT SYSTEMS /,1999,H&amp;S MAT,CSE,
21884,"MALLESH, ADICHERLA",DATA BASE MANAGEMENT SYSTEMS /,2001,H&amp;S MAT,H&S,
21905,"BALUJA, G.S.",DATA STRUCTURES THROUGH C :,2006,H&amp;S MAT,MCA,
21279,"MUNISWAMY, V.V.",DATA STRUCTURES THROUGH JAVA /,,H&amp;S MAT,DH&S,
22288,"LANGSAM, Y.",DATA STRUCTURES USING C AND C++ /,2003,H&amp;S MAT,MBA,
22309,"PRATT, PHILIP J.",DATABASE MANAGEMENT SYSTEMS /,2011,H&amp;S MAT,H&S,
22239,"SELVEM, PANNEER R.",DATABASE MANAGEMENT SYSTEMS /,1997,H&amp;S MAT,ECE,
22752,"SING, KHUSHWANT",DEATH AT MY DOORSTEP /,2001,H&amp;S MAT,H&S,
22755,"VEERENDRANATH, YANDAMURI",DEVELOPING INTELLEGNECE /,2008,H&amp;S MAT,H&S,
22021,"WAKERLY, JOHN F.",DIGITAL DESIGN :,2007,H&amp;S MAT,H&S,
22769,"BROWN, DON",DIGITAL FORTERS /,2006,H&amp;S MAT,H&S,
22065,"SONKA, MILAN",DIGITAL IMAGE PROCESSING AND COMPUTER VISION /,2001,H&amp;S MAT,H&S,
21299,"KHAN, HARIBULLA",DIGITAL LOGIC DESIGN /,2005,H&amp;S MAT,H&S,
21305,"WEEKS, MICHAEL",DIGITAL SIGNAL PROCESSING USING MATLAB AND WAVELETS /,2008,H&amp;S MAT,H&S,
21328,"ABRAMOVICI, MIRON",DIGITAL SYSTEMS TESTING AND TESTABLE DESIGN /,2007,H&amp;S MAT,H&S,
22087,"TREMBLY, J.P.",DISCRETE MATHEMATICAL STRUCTURES WITH APPLICATIONS TO COMPUTER SCIENCE /,2007,H&amp;S MAT,H&S,
21888,"SENGADIR,T.",DISCRETE MATHEMATICS AND COMBINATORICS /,2006,H&amp;S MAT,H&S,
43415,"BISWAL,  PURNACHANDRA",DISCRETE MATHEMATICS AND GRAPHY THEORY /,2015,H&amp;S MAT,DCSE,
22342,"BOGART, KANNETH",DISCRETE MATHEMATICS FOR COMPUTER SCIENCE /,2006,H&amp;S MAT,H&S,
21546,"CERI, STEFANO",DISTRIBUTED DATABASES :,2001,H&amp;S MAT,H&S,
21308,"SHARMA, P.D.",ECOLOGY AND ENVIRONMENT /,2004,H&amp;S MAT,H&S,
22139,"KRIZAN, BUDDY A.C.",EFFECTIVE BUSINESS COMMUNICATION /,2001,H&amp;S MAT,H&S,
22165,"MURPHY, HERTA A.",EFFECTIVE BUSINESS COMMUNICATION /,,H&amp;S MAT,H&S,
21836,"LUSSIER, ROBERT N.",EFFECTIVE LEADERSHIP /,2005,H&amp;S MAT,H&S,
21282,"SUBRAMANYAM, B.",ELECTRIC CIRCUIT ANALYSIS /,2010,H&amp;S MAT,H&S,
22019,"SIVA NAGARAJU, S.",ELECTRIC POWER TRANSMISSION AND DISTRIBUTION /,2002,H&amp;S MAT,H&S,
22018,"SAWHNEY, A.K.",ELECTRICAL AND ELECTRONIC MEASUREMENTS AND INSTRUMENTATION /,1999,H&amp;S MAT,H&S,
21294,"RAMESH BABU, P.",ELECTRICAL CIRCUIT ANALYSIS /,1993,H&amp;S MAT,H&S,
21899,"KRISHNA REDDY, K.",ELECTRICAL MECHINER - 3 /,2004,H&amp;S MAT,H&S,
21885,"SIVA NAGA RAJU, S.",ELECTRICAL POWER SYSTEM ANALYSIS /,1993,H&amp;S MAT,H&S,
21297,"SIVNAGARAJU, S.",ELECTRICAL TECHNOLOGY /,2015,H&amp;S MAT,H&S,
21896,"KAMAKHSAIAH, S.",ELECTRO MECHANICS - 2 /,2005,H&amp;S MAT,H&S,
22739,"RAJU, G.S.N.",ELECTROMAGNETIC FIELD THEORY AND TRANSMISSION LINES /,,H&amp;S MAT,H&S,
21293,"MADHU SAHU, K.B.",ELECTROMAGNETIC FIELDS /,2016,H&amp;S MAT,H&S,
22735,"MAHADEVASWAMY, U.B.",ELECTRONIC CIRCUITS :,2005,H&amp;S MAT,MBA,
21957,"RAVI, KALAKOTA",ELECTRONIC COMMERCE :,2001,H&amp;S MAT,H&S,
22758,OXFORD,ELEMENTARY LEARNERS DICTIONARY /,2002,H&amp;S MAT,MBA,
22071,"BAILEY, OLIVER H.",EMBEDDED SYSTEMS DESKTOP INTEGRAION /,2011,H&amp;S MAT,H&S,
22774,"PROMOD, BTRA",EMPLOYEES: SIIPLE WAY TO BRING OUT THE BEST IN YOUR /,2003,H&amp;S MAT,GENERAL,
21891,"JOLHE, A. DHANANJAY",ENGINEERING DRAWING WITH AN INTRODUCION TO AUTO CAD /,2008,H&amp;S MAT,MBA,
22084,"RAMESH BABU, V.",ENGINEERING GRAPHICS AND ENGINEERING DRAWING /,2001,H&amp;S MAT,H&S,
21877,"JAGGI, V.P.",ENGINEERING MAHEMATICS - 1 /,2007,H&amp;S MAT,H&S,
43319,"VISHNU MURTHY,  M.",ENGINEERING MAHEMATICS - 1 /,2021,H&amp;S MAT,ME,
43324,"VISHNU MURTHY,  M.",ENGINEERING MAHEMATICS - 2 /,2021,H&amp;S MAT,ME,
39617,"IYENGAR,  T.K.V.",ENGINEERING MATHEMATICS - 1 /,2018,H&amp;S MAT,CSE,
22791,"IYENGAR, T.K.V.",ENGINEERING MATHEMATICS - 1 /,2000,H&amp;S MAT,MBA,
43417,"RADHAKRISHNA REDDY,  DANDALA",ENGINEERING MATHEMATICS - 1 /,2012,H&amp;S MAT,DH&S,
43413,"SANKARAIAH,  C.",ENGINEERING MATHEMATICS - 1 /,2020,H&amp;S MAT,DCSE,
43371,"VISHNU MURTHY,  M.",ENGINEERING MATHEMATICS - 1 /,2021,H&amp;S MAT,ME,
38777,"IYENGAR,  T.K.V.",ENGINEERING MATHEMATICS - 2 :,2016,H&amp;S MAT,DCIV,
38780,"IYENGAR,  T.K.V.",ENGINEERING MATHEMATICS - 3 /,2016,H&amp;S MAT,DCIV,
22786,DSC,ENGINEERING MATHEMATICS-1 /,2002,H&amp;S MAT,H&S,
22305,"BASHA, ALEEM H.",ENGINEERING PHYSICS /,1994,H&amp;S MAT,GENERAL,
22080,"RAMESH BABU, V.",ENGINEERING WORKSHOP PRACTICE :,2006,H&amp;S MAT,H&S,
21314,"KHETARPAL, VANDANA",ENGLISH LANGUAGE COMMUNICATION SKILLA /,2001,H&amp;S MAT,H&S,
22058,"ANANDAM, P.",ENVIRONMENTAL SCIENCE AND ENGINEERING /,2006,H&amp;S MAT,H&S,
21302,"MANJUNATH, D.L.",ENVIRONMENTAL STUDIES /,2008,H&amp;S MAT,H&S,
22326,"SUBBA RAO, P.",ESSENTIALS OF HUMAN RESOURCE MANAGEMENT AND INDUSTRIAL RELATIONS :,2004,H&amp;S MAT,H&S,
21839,"ASWATHAPPA, .K.",Essentials of Business Environment /,2010,H&amp;S MAT,H&S,
22013,"SIJWALI, B.S",FACE TO FACE WITH 15 YEARS CAT COMMON ADMISSION TEST /,2001,H&amp;S MAT,H&S,
22074,"SHARMA, M.C.",FAST SERVICING WITH OSCILLOSCOPES /,2006,H&amp;S MAT,H&S,
21318,"VERMA, K.K.",FINACIAL ACCOUNTING AND ANALYSIS /,,H&amp;S MAT,H&S,
22149,"SONTAKKE, KAUSTUBH ARVIND",FINANCIAL ACCOUNTING /,2009,H&amp;S MAT,H&S,
22324,"SUBBARAYUDU, V.",FINANCIAL ACCOUNTING /,2001,H&amp;S MAT,H&S,
22207,"BANERJEE, ASHOK",FINANCIAL ACCOUNTING :,2015,H&amp;S MAT,DH&S,
22246,"STICE, EARL K.",FINANCIAL ACCOUNTING :,2006,H&amp;S MAT,ECE,
21857,"BHATTACHARYA, S.K.",FINANCIAL ACCOUNTING FOR BUSINESS MANAGERS /,2001,H&amp;S MAT,H&S,
22729,"MEIR, KOHN",FINANCIAL INSTITUION AND MARKETS /,2006,H&amp;S MAT,H&S,
21794,"KHAN, M.Y.",FINANCIAL MANAGEMENT :,2016,H&amp;S MAT,H&S,
22369,SUDHINDRA BHAT,FINANCIAL MANAGEMENT :,2005,H&amp;S MAT,H&S,
22353,"Srivastava, R.M.",FINANCIAL MANAGEMENT :,2002,H&amp;S MAT,H&S,
22757,ARCHER,FIRST AMONG EQUALS /,,H&amp;S MAT,H&S,
21873,"GUPTA, S.C.",FLUID MECHANICS HYDRAULIC MACHINES /,2007,H&amp;S MAT,H&S,
22671,"CHUNAWALLA, S.A.",FOUNDATIONS OF ADVERTISING :,,H&amp;S MAT,GENERAL,
22775,"PORELMAN, Y.L.",FUN WITH MATHS AND PHYSICS /,2004,H&amp;S MAT,GENERAL,
22027,"LI, ZE-NIAN",FUNDAMENTALS OF MULTIMEDIA /,2008,H&amp;S MAT,H&S,
21874,"FAUSETT, LAURENE",FUNDAMENTALS OF NEURAL NETWORKS :,2006,H&amp;S MAT,H&S,
22296,"DANI, ASANG",GO EMBEDDED /,2007,H&amp;S MAT,H&S,
22079,"ZANTIS, F.P.",HAND BOOK OF SOUND TECHNIQUES /,2006,H&amp;S MAT,H&S,
43317,"RAMANA,  B.V.",HIGHER ENGINEERING MATHEMATICS /,2019,H&amp;S MAT,MBA,
22378,"HALDER, UDAY KUMAR",HUMAN RESOURCE DEVELOPMENT /,2001,H&amp;S MAT,H&S,
22400,"BHATTACHARYYA, DIPAK KUMAR",HUMAN RESOURCE MANAGEMENT /,,H&amp;S MAT,H&S,
21855,"FISHER, CYNTHIA D.",HUMAN RESOURCE MANAGEMENT /,2014,H&amp;S MAT,H&S,
21852,"PATTANAYAK, BISWAJEET",HUMAN RESOURCE MANAGEMENT /,2001,H&amp;S MAT,H&S,
22380,"SEETHARAMAN, S.",HUMAN RESOURCE MANAGEMENT /,2002,H&amp;S MAT,H&S,
22375,"MULLER, CAMEN",HUMAN RESOURCE MANAGEMENT :,2015,H&amp;S MAT,H&S,
22158,"DATT, RUDDAR",INDIAN ECONOMY /,,H&amp;S MAT,H&S,
21817,"MISRA, S.K",INDIAN ECONOMY /,2007,H&amp;S MAT,H&S,
38987,"MANOCHA,  RAJEEV",INDIAN NATIONAL MATHEMATICS OLYMPIAD /,2017,H&amp;S MAT,CSE,
22699,"VENKATARATNAM, C.S.",INDUSTRAIL RALATIONS /,2002,H&amp;S MAT,H&S,
21883,"MALLESH, ADICHERLA",INFORMATION SECURITY /,2006,H&amp;S MAT,H&S,
21881,"SRIDHAR, N.",INFORMATION SECURITY /,2006,H&amp;S MAT,H&S,
21781,"KOWALSKI, GERALD J.",INFORMATION STORAGE AND RETRIEVAL SYSTEMS :,2006,H&amp;S MAT,H&S,
22651,"SUBBA RAO, P.",INTERNATIONAL BUSINESS :,2005,H&amp;S MAT,EEE,
22626,"SINHA, PRADIP KUMAR",INTERNATIONAL BUSINESS MANAGEMENT /,2006,H&amp;S MAT,GENERAL,
22070,"HOEBEK, A.M.",INTERNATIONAL DIODES AND EQUIVALENTS /,2007,H&amp;S MAT,H&S,
21863,"TAN, PANG-NING",INTRODUCTION TO DATA MINING /,2006,H&amp;S MAT,H&S,
21846,"HORNGREN, GHARLES T.",INTRODUCTION TO FINANCIAL ACCOUNTING /,2000,H&amp;S MAT,H&S,
21811,"HILLIER, FREDERICK S.",INTRODUCTION TO OPERATIONS RESEARCH /,2008,H&amp;S MAT,H&S,
21339,"HILL, FREDERICK J.",INTRODUCTION TO SWITCHING THEORY AND LOGICAL DESIGN /,2008,H&amp;S MAT,H&S,
22746,"KISHORE, BIYANI",IT HAPPEND IN INDIA /,1991,H&amp;S MAT,EEE,
22291,"PAUL, RAJENDER",JULIUS CAESAR /,2005,H&amp;S MAT,MBA,
22646,"BARNES, STUART",KNOWLEGDE MANAGEMENT SYSTEMS /,2011,H&amp;S MAT,H&S,
22765,"COHEN, E.D.",LEADERSHIP WITH OUT BORDERS /,2007,H&amp;S MAT,MBA,
21356,"SCHWARTZ, RANDAL L.",LEARNING PERL /,2014,H&amp;S MAT,H&S,
22025,"TRIPATHI, A.N.",LINEAR SYSTEMS ANALYSIS /,2007,H&amp;S MAT,H&S,
21317,"RAO, V.S.P.",MANAGEMENT /,2006,H&amp;S MAT,H&S,
22201,"BHAT, ANIL",MANAGEMENT :,1999,H&amp;S MAT,DH&S,
22189,"JAISWAL, MAHADEO",MANAGEMENT INFORMATION SYSTEMS /,2006,H&amp;S MAT,CSE,
22146,"MURTHY, C.S.V.",MANAGEMENT INFORMATION SYSTEMS /,2010,H&amp;S MAT,H&S,
21849,"DAVIS, GORDON B.",MANAGEMENT INFORMATION SYSTEMS :,2006,H&amp;S MAT,H&S,
21831,"LAUDON, KENNETH C.",MANAGEMENT INFORMATION SYSTEMS :,2008,H&amp;S MAT,H&S,
21808,"HITT, MICHAEL A.",MANAGEMENT OF STRATEGY /,2016,H&amp;S MAT,DH&S,
22351,"KRISHNAMACHARYULU, C.S.G.",MANAGEMENT OF TECHNOLOGY /,2006,H&amp;S MAT,H&S,
21834,"LPIERCE, TOEL.",MANAGEMENT ORGANIZATION BEHAVIOUR /,2010,H&amp;S MAT,H&S,
22254,"DWIVEDI, D.N.",MANAGERIAL ECONOMICS /,2001,H&amp;S MAT,H&S,
22233,"HIRSCHEY, MARK",MANAGERIAL ECONOMICS /,1987,H&amp;S MAT,ECE,
21321,"MITTAL, VIVEK",MANAGERIAL ECONOMICS /,2002,H&amp;S MAT,H&S,
22195,"NARAYANAN, NADAR E.",MANAGERIAL ECONOMICS /,2014,H&amp;S MAT,DCIV,
21303,"BHAT, M.B.",MANAGERIAL ECONOMICS AND FINANCIAL ANALYSIS /,2007,H&amp;S MAT,H&S,
22012,"MATHEW, K.M.",MANORAMA YEAR BOOK - 2009 /,2001,H&amp;S MAT,H&S,
21289,"KANNAIAH, P.",MANUAL ON WORKSHOP PRACTICE /,2007,H&amp;S MAT,H&S,
22170,"BAINIES, PAUL",MARKETING /,2006,H&amp;S MAT,CSE,
22397,"PANDA, TAPAN K.",MARKITING MANAGEMENT /,2007,H&amp;S MAT,H&S,
22772,"BASU, SIDDHARTHA",MASTER MIND /,2005,H&amp;S MAT,H&S,
41956,"SANTHA,  S.",MATHEMATICAL FOUNDATION FOR COMPUTER SCIENCE /,2017,H&amp;S MAT,DECE,
39445,"BHISHMA RAO,  G.S.S.",MATHEMATICAL FOUNDATIONS OF COMPUTER SCIENCE /,2011,H&amp;S MAT,DCSE,
21898,"SANTHA, S.",MATHEMATICAL FOUNDATIONS OF COMPUTER SCIENCE /,2005,H&amp;S MAT,H&S,
21901,"SARKAR, SWAPAN KUMAR",MATHEMATICAL FOUNDATIONS OF COMPUTER SCIENCE /,2015,H&amp;S MAT,H&S,
21897,"SHANKER RAO, G.",MATHEMATICAL METHODS /,2008,H&amp;S MAT,MBA,
21880,"ALTAF, S.V.",MICROPROCESSORS AND INTERFACING /,2009,H&amp;S MAT,H&S,
21284,"RAJU, G.S.N.",MICROWAVE ENGINEERING /,2006,H&amp;S MAT,H&S,
22218,"LEE, WILLIAM C.Y.",MOBILE COMMUNICATIONS ENGINEERING /,2016,H&amp;S MAT,DH&S,
21886,"AROKIAMARY, JEYASRI V.",MOBILE COMPUTING /,2004,H&amp;S MAT,H&S,
22075,"LOTIA, MANAHAR",MODERN COMPUTER HARDWARE SERVICES PRINTER /,2000,H&amp;S MAT,H&S,
22077,"LOTIA, MANAHAR",MODERN IC DATA & SUBSTITUTION MANUAL /,2007,H&amp;S MAT,H&S,
21829,"BUFFA, ELWOOD S.",MODERN PRODUCTION/OPERATION MANAGEMENT /,2014,H&amp;S MAT,H&S,
22242,"COUNTER, GINI",MS-OFFICE 2000 PROFESSIONAL /,2005,H&amp;S MAT,ECE,
21295,"RAMESH BABU, P.",NETWORK ANALYSIS /,2008,H&amp;S MAT,H&S,
21304,"WADHWA, C.L.",NETWORK ANALYSIS /,2008,H&amp;S MAT,H&S,
21879,"SREENIVASULU, N.",NETWORK AND ELECTRICAL CIRCUIT ANALYSIS /,2007,H&amp;S MAT,H&S,
21882,"SHANKAR, T.N.",NEURAL NETWORKS /,2007,H&amp;S MAT,H&S,
21311,"MANOJ, KUMAR",OBJECT ORIENTED PROGRAMMING THROUGH C++ /,,H&amp;S MAT,H&S,
22768,"BHAGAT, CHETAN",ONE NIGHT @ THE CALL CENTRE /,2003,H&amp;S MAT,H&S,
21875,"GAYAKWAD, RAMAKANT A.",OP-AMPS AND LINEAR INTEGRATED CIRCUITS /,2007,H&amp;S MAT,H&S,
22391,"MAHADEVAN, B.",OPERATIONS MANAGEMENT :,2006,H&amp;S MAT,H&S,
22224,"SHARMA, J.K.",OPERATIONS RESEARCH /,2011,H&amp;S MAT,DH&S,
21309,"BALA SARASWATHI, N.",OPTICAL COMMUNICATION /,,H&amp;S MAT,H&S,
22382,"VELURI SARMA, V.S.",ORGANIZATIONAL BEHAVIOUR /,2008,H&amp;S MAT,H&S,
22136,"TURNER, PAUL",ORGANIZATIONAL COMMUNICATION :,2007,H&amp;S MAT,H&S,
21301,"AGARWAL, UDIT",PARADIGMS OF PROGRAMMING LANGUAGES /,2006,H&amp;S MAT,H&S,
22740,COSCOW,PHYSICS OF THE 20TH CENTURY :,2011,H&amp;S MAT,H&S,
22770,"LONEY, S.L",PLANE TRIGONOMETRY PART - 1 /,2006,H&amp;S MAT,H&S,
21298,"PHARI, BABU,K.",POWER ELECTRONICS /,2002,H&amp;S MAT,H&S,
22047,"NAGOOR KANI, A.",POWER SYSTEM ANALYSIS /,2006,H&amp;S MAT,H&S,
21292,"VIJAYA KUMAR, D.",POWER SYSTEM OPERATION & CONTROL /,2001,H&amp;S MAT,H&S,
22766,"CIRCHTON, MICHAEL",PREY /,2005,H&amp;S MAT,H&S,
22347,"KAIN, MADHULIKA",PRINCIPAL OF ELECTRONICS /,2004,H&amp;S MAT,H&S,
21900,"RAJEEV, PARIDA",PRINCIPLES ABD IMPLEMENTATION OF DATA WARESHURING /,2007,H&amp;S MAT,H&S,
21820,"BREALEY, RICHARD A.",PRINCIPLES OF CORPORATE FINANCE :,2008,H&amp;S MAT,H&S,
22287,"DAFT,  RICHARD L.",PRINCIPLES OF MANAGEMENT /,2005,H&amp;S MAT,H&S,
22135,"KOONTZ, HAROLD",PRINCIPLES OF MANAGEMENT /,1999,H&amp;S MAT,H&S,
21797,"HARVEY, WAGNER M.",PRINCIPLES OF OPERATIONS RESERACH WITH APPLICATIONS TO MANAGERIAL DECISIONS :,2007,H&amp;S MAT,H&S,
43552,"IYYENGAR,  T.K.V.",PROBABILITY ABD STATISTICS /,2022,H&amp;S MAT,DMEC,
21315,"APTE, D.P.",PROBABILITY AND STATISTICS /,2016,H&amp;S MAT,H&S,
39546,"PRABHAKARA RAO,  B.",PROBABILITY THEORY AND STOCHASTIC PROCESSES /,2012,H&amp;S MAT,CSE,
39425,"PEEBLES,  PEYTON Z.","PROBABILITY, RANDOM VARIABLES, AND RANDOM SIGNAL PRINCIPLES / ",2015,H&amp;S MAT,DCSE,
22750,"WOLKESTEIN, V.S.",PROBLEMS IN GENERAL PHYSICS /,2010,H&amp;S MAT,H&S,
22363,"ASWATHAPPA, .K.",PRODUCTION AND OPERATIONS MANAGEMENT /,2004,H&amp;S MAT,H&S,
21788,"EVERETTE, ADAM",PRODUCTION AND OPERATIONS MANAGEMENT /,1899,H&amp;S MAT,H&S,
22394,"NAIR, N.G.",PRODUCTIONS AND OPEARTIONS MANAGEMENT /,2006,H&amp;S MAT,H&S,
21337,"WALL, LARRY",PROGRAMMING PERL /,2003,H&amp;S MAT,H&S,
21869,"BHAVE, M.P.",PROGRAMMING WITH JAVA /,2008,H&amp;S MAT,H&S,
22180,"PUNMIA, B.C.",PROJECT PLANNING AND CONTRO WITH PERT/CPM /,2005,H&amp;S MAT,CSE,
22238,"VOHRA, N.D.",QUANTATIVE TECHNIQUES IN MANAGEMENT /,1995,H&amp;S MAT,ECE,
22085,"AGGARWAL, R.S.",QUANTITATIVE APTITUDE /,2001,H&amp;S MAT,H&S,
22336,"GUHA, ABHIJIT",QUANTITATIVE APTITUDE /,2004,H&amp;S MAT,H&S,
22204,"JAISANKAR, S.",QUANTITIVE TECHNIQUES FOR MANAGMENT /,2015,H&amp;S MAT,DH&S,
21306,"BAGDAD,V.S",RADAR SYSTEMS /,2008,H&amp;S MAT,H&S,
21320,"NARAYANA REDDY, P.",RESEARCH METHODOLOGY AND STATISTICAL TOOLS /,2007,H&amp;S MAT,H&S,
22072,"BLANKENSHIP, JOHN",ROBOT PROGRAMMERS BONANZA /,1925,H&amp;S MAT,H&S,
22616,"BHATT, SUDHINDRA",SECURITY ANALYSIS AND PORTFOLIO MAMAGEMENT /,2006,H&amp;S MAT,H&S,
22709,"GRONROOS, CHRISTIAN",SERVICE MANAGEMENT AND MARKETING /,2006,H&amp;S MAT,H&S,
22641,"GOVIND, APTE",SERVICE MARKETING /,2002,H&amp;S MAT,GENERAL,
22606,"SHANKAR, RAVI",SERVICE MARKETING :,2017,H&amp;S MAT,H&S,
21805,"ZEITHAML, VALARIE A.",SERVICE MARKETING :,2016,H&amp;S MAT,DH&S,
21345,"LAW, AVERILL M.",SIMULATION MODELING AND ANALYSIS /,2009,H&amp;S MAT,H&S,
21907,"BEIZER, BORIS",SOFTWARE TESTING TECHNIQUES /,2007,H&amp;S MAT,H&S,
22295,"HARPER, GAVIN D.J",SOLAR ENERGY PROJECTS /,2007,H&amp;S MAT,H&S,
22745,"PODOLNY, R.",SOMETHING CALLED NOTHING /,2006,H&amp;S MAT,H&S,
43491,"ANDERSON,  DAVID R.",STATISTICS FOR BUSINESS AND ECONOMICS /,2001,H&amp;S MAT,DMEC,
22142,"ANDERSON, DAVID R.",STATISTICS FOR BUSINESS AND ECONOMICS /,2007,H&amp;S MAT,H&S,
22781,"BANSAL, LAKSHMI",STAY HUNGRY STAY FOOLISH /,,H&amp;S MAT,H&S,
22724,"LARRY, PEREY",STRATEGIC ADEVERSITING MANAGEMENT /,2004,H&amp;S MAT,H&S,
22703,"HIRIPRIYA,B.",STRATEGIC MANAGEMENT /,2005,H&amp;S MAT,H&S,
22596,"APPA RAO, C.",STRATEGIC MANAGEMENT AND BUSINESS POLICY /,2008,H&amp;S MAT,H&S,
21344,"SEVERANCE, FRANK L.",SYSTEM MODELING AND SIMULATION :,2008,H&amp;S MAT,H&S,
21887,"GOVINDARAJAN, VIJAY",TEN RULES FOR STRATEGIC INNOVATORS :,2002,H&amp;S MAT,H&S,
22311,TERI,TERI ENERGY DATA DIRECTORY & YEAR BOOK /,2006,H&amp;S MAT,H&S,
43565,"VENKATA RAO,  G.",TEXT BOOK OF ENGINEERING MATHEMATICS - 3 /,2017,H&amp;S MAT,DCIV,
22298,"AROOR, SHIV",TEXT BOOK OF ENGLISH FOR ENGINEERS AND TECHNOLOGIS /,2012,H&amp;S MAT,H&S,
22064,"AYALA, KENNETH J.",THE 8051 MICROCONTROLLER /,1999,H&amp;S MAT,H&S,
22737,"RAMESH, GOPALASWAMY",THE ACE OF SOFT SKILLS /,2002,H&amp;S MAT,EEE,
22748,"VEERENDRANATH, YANDAMURI",THE ART OF STUDYING /,,H&amp;S MAT,H&S,
22767,"LONEY, S.L.",THE ELEMENTS OF COORDINATE GEOMETRY /,2012,H&amp;S MAT,H&S,
22754,"VISE, DAVID A.",THE GOOGLE /,2002,H&amp;S MAT,H&S,
22764,"HALEEM ELISII, M.A.",THE HOLY QURAN /,2003,H&amp;S MAT,H&S,
